TransactionID,CustomerID,Product,Category,Price,Quantity,PaymentType,City,Country,TransactionDate,DiscountApplied,Rating,Browser,Device,SessionDuration,CouponCode,ReturnStatus,Warehouse,ShippingType,ReviewText
2099,1196,Shoes,Electronics,66082,2,NetBanking,Delhi,,02/03/2023,Yes,1.413578844,Edge,,434,OFF20,Not Returned,WH3,Standard,Average
3301,1466,Shoes,,61091,4,,Chennai,IN,02/03/2023,Y,1.744853566,Safari,,208,OFF20,Returned,WH1,Express,Bad
4036,1429,Headphones,Accessories,19098,1,Cash,Hyderabad,,2023-01-01,N,2.940834939,Chrome,Tablet,227,OFF20,Not Returned,WH1,,Average
2702,1600,Dress,,71377,4,UPI,,IND,2023-01-01,No,4.293174672,Safari,,263,SAVE10,Returned,WH1,Express,Bad
902,1770,Shoes,,47982,3,,Hyderabad,IND,02/03/2023,N,1.11947802,,Tablet,123,OFF20,Not Returned,WH2,,Average
2424,1359,Dress,,66167,4,UPI,Delhi,IND,02/03/2023,Yes,4.51339555,Safari,,489,YIrSES,,WH2,,Good
3954,1130,,Electronics,98661,2,Card,Delhi,,April 5 2023,,2.457665241,Edge,Desktop,99,,Not Returned,WH3,,Average
1640,1915,,Accessories,50996,3,Cash,Mumbai,IN,,,2.4597305,Edge,Tablet,249,,Not Returned,WH1,Standard,
3841,1068,Shoes,Fashion,82191,3,UPI,Mumbai,,,Y,4.518827049,Chrome,,63,OFF20,,WH3,Standard,Good
1053,1272,,Fashion,86277,1,,Hyderabad,,,No,4.903297677,Edge,,199,OFF20,Returned,WH3,Express,Bad
4586,1931,,Accessories,76601,3,NetBanking,Hyderabad,IND,,N,4.861627029,Safari,,160,,Not Returned,WH2,Standard,Bad
1120,1533,,,38942,3,Cash,,IND,2023-01-01,,3.249747208,,Tablet,172,,Returned,WH2,,
551,1956,Headphones,,39065,4,,Mumbai,IND,April 5 2023,Yes,1.290339165,Chrome,Tablet,29,,,WH2,Express,
4089,1706,Mobile,Electronics,28181,2,UPI,Chennai,,2023-01-01,No,3.569630853,Chrome,Desktop,290,SAVE10,Returned,WH3,Standard,Good
4625,1058,Laptop,Accessories,60413,3,Card,Chennai,IN,,N,4.751475585,Edge,Tablet,53,,,WH3,Express,Average
2065,1065,Laptop,Electronics,9773,2,,Hyderabad,India,2023-01-01,Yes,3.486275608,Edge,,77,,Returned,WH3,,Bad
893,1132,Headphones,,61302,4,,,IN,,Y,1.971116872,Edge,Tablet,464,YIrSES,Returned,,Standard,Average
4589,1446,Laptop,Fashion,35187,4,Card,Hyderabad,IN,2023-01-01,,3.456018475,Edge,Desktop,351,OFF20,Returned,,Express,Bad
4277,1682,Laptop,Fashion,86860,3,NetBanking,Mumbai,IN,,No,3.581113316,,Desktop,45,OFF20,,,,Bad
440,1354,Headphones,,19570,4,NetBanking,Delhi,,2023-01-01,,4.010118183,Chrome,Tablet,121,YIrSES,,WH3,Express,
3042,1461,Mobile,,27474,2,Card,Delhi,,,,1.567501088,Chrome,Mobile,397,,Returned,WH3,Express,Good
3579,1724,Mobile,,890,2,Card,,,April 5 2023,No,3.56418684,Chrome,,169,SAVE10,Not Returned,WH3,,Good
1131,1231,Shoes,Electronics,95262,1,Card,Mumbai,IN,April 5 2023,,3.42127215,Edge,Desktop,158,,,,Express,Bad
1969,1793,Dress,Accessories,27881,3,,Hyderabad,India,2023-01-01,,3.06078546,Chrome,,128,OFF20,Not Returned,WH2,,
1996,1987,Dress,Fashion,64596,4,UPI,Mumbai,India,02/03/2023,No,2.532026298,Chrome,Mobile,338,YIrSES,Not Returned,WH2,Express,Bad
1480,1751,Headphones,Accessories,5380,3,NetBanking,,,02/03/2023,Y,3.627388131,Edge,Mobile,406,OFF20,Returned,,Express,Bad
4219,1087,Mobile,Accessories,47074,3,Card,,,2023-01-01,Yes,4.129537998,Edge,,205,OFF20,Returned,,Express,Bad
1941,1056,Shoes,Electronics,23887,1,Card,Mumbai,IND,02/03/2023,N,4.701216445,Safari,Tablet,461,YIrSES,Not Returned,,Standard,Average
2710,1098,Headphones,Accessories,14420,3,NetBanking,Hyderabad,IN,2023-01-01,N,2.547125694,,Tablet,111,,Not Returned,WH1,Express,Good
4171,1196,Shoes,Accessories,99541,2,UPI,Chennai,IN,2023-01-01,Y,3.330605684,Edge,Desktop,56,SAVE10,Not Returned,,,
4850,1638,Laptop,,15719,2,Card,,IND,April 5 2023,N,3.093967458,,Desktop,34,,,WH1,,
4511,1293,Dress,,67322,3,,,IN,2023-01-01,No,3.867429641,,Desktop,170,OFF20,,WH3,,Bad
1093,1663,Laptop,Accessories,44365,1,,Hyderabad,India,02/03/2023,Y,4.453579111,,Tablet,58,OFF20,,WH1,,Average
2217,1855,,,48946,1,Cash,Hyderabad,,2023-01-01,N,4.460275528,Chrome,Tablet,60,OFF20,Returned,WH1,Standard,Average
3401,1927,Shoes,Accessories,11065,2,Card,Chennai,India,,,3.965245776,,Mobile,93,,,WH2,Standard,Bad
3095,1201,Mobile,,52478,1,Card,,,2023-01-01,No,1.351532522,,Mobile,313,SAVE10,Returned,WH2,,Bad
650,1434,Mobile,Electronics,91769,4,,Hyderabad,IN,02/03/2023,,4.979742878,,Mobile,471,SAVE10,,WH2,Standard,Bad
2074,1762,Shoes,Fashion,21473,3,,Hyderabad,IN,,Yes,3.948446163,,Desktop,222,,,WH2,Express,Average
4109,1787,Dress,Electronics,93353,2,,Hyderabad,IN,April 5 2023,Y,1.799891444,,Desktop,377,OFF20,,WH3,,
1364,1484,Headphones,,21112,1,NetBanking,,IN,2023-01-01,Y,3.405894291,,Mobile,266,OFF20,Not Returned,WH3,,
1182,1231,Dress,Accessories,32005,1,Cash,Delhi,India,,,3.614087986,Chrome,Mobile,319,OFF20,Not Returned,WH2,Standard,Average
3144,1662,Headphones,Electronics,25159,1,UPI,Mumbai,IN,2023-01-01,N,1.348783196,Chrome,Desktop,95,SAVE10,Not Returned,WH2,Express,Bad
281,1312,,Electronics,51036,4,Cash,,India,,,2.563676782,Edge,Mobile,74,SAVE10,Returned,WH2,Standard,Average
4829,1520,,,18613,1,Card,Mumbai,India,,No,3.266227493,Safari,,273,,Returned,WH3,Standard,Average
938,1641,Headphones,Accessories,33472,3,UPI,,India,April 5 2023,,2.723768526,,Mobile,299,YIrSES,,WH3,Express,
3048,1508,Laptop,,83977,2,Cash,Delhi,,April 5 2023,N,3.28458618,Safari,Desktop,57,OFF20,,WH2,Standard,
1858,1151,Mobile,Electronics,17595,3,UPI,Mumbai,IND,2023-01-01,Yes,3.254504164,Edge,Tablet,459,OFF20,Returned,WH3,,Average
2239,1044,Mobile,,12150,3,NetBanking,,,2023-01-01,Y,3.794457575,Safari,Mobile,141,OFF20,Returned,WH1,,Good
3449,1021,,Electronics,6613,2,,Mumbai,IN,,Yes,4.563879078,Safari,Tablet,334,SAVE10,,WH2,,Average
3210,1375,Laptop,Fashion,67884,1,NetBanking,Delhi,India,2023-01-01,No,3.222321979,Chrome,Desktop,87,YIrSES,Not Returned,WH2,Express,Average
1136,1540,Mobile,Fashion,91096,2,UPI,,India,April 5 2023,Y,3.953167782,Safari,Mobile,349,OFF20,Returned,WH1,Express,
891,1473,Dress,Accessories,62643,2,Cash,Mumbai,IN,02/03/2023,Y,3.498721173,,Tablet,392,,Not Returned,,,Bad
3202,1925,Dress,,16724,3,Card,Mumbai,IN,02/03/2023,No,4.191125919,Edge,Desktop,202,,Not Returned,,Express,
3355,1657,Mobile,Accessories,91955,4,Card,,,April 5 2023,,1.839419727,Safari,Tablet,312,,,,,Good
75,1158,Laptop,Fashion,66202,3,UPI,,,2023-01-01,,3.746849383,Edge,Desktop,448,SAVE10,Returned,WH2,,Bad
123,1259,Mobile,Electronics,31708,1,Card,Delhi,,April 5 2023,Yes,2.030711256,,Tablet,213,OFF20,,WH1,Standard,Bad
1554,1423,Mobile,,15433,4,Cash,Mumbai,India,,Yes,2.898594288,,,117,SAVE10,,WH2,Express,Average
1748,1622,,,26836,1,,Hyderabad,IN,April 5 2023,,4.642188399,Chrome,Desktop,479,,,WH3,Express,Average
3726,1915,Mobile,Fashion,17828,1,UPI,,,,Y,1.132765526,,Tablet,154,OFF20,Not Returned,WH3,,Good
4728,1562,Laptop,Accessories,10900,3,,Mumbai,IND,April 5 2023,N,4.782597413,Chrome,Desktop,424,OFF20,Not Returned,WH1,Express,Average
4197,1911,Shoes,Fashion,22555,1,Card,Hyderabad,IND,April 5 2023,N,4.453572983,Edge,Desktop,226,OFF20,,,,Average
2858,1102,,Fashion,17010,2,UPI,Hyderabad,,02/03/2023,No,2.320108958,Chrome,Desktop,415,YIrSES,Not Returned,,Standard,Average
3874,1163,Mobile,Electronics,88994,1,UPI,Mumbai,,2023-01-01,No,1.736278815,Edge,,121,YIrSES,Not Returned,WH3,,
4674,1593,,Fashion,50305,1,UPI,Chennai,IND,April 5 2023,,1.895930186,Safari,,258,OFF20,Returned,WH1,Standard,
2401,1374,,,6983,4,Cash,Delhi,,April 5 2023,No,3.030223112,,,133,OFF20,Not Returned,WH1,Standard,Good
3519,1621,Headphones,,595,3,NetBanking,Mumbai,IND,02/03/2023,No,1.478482873,Safari,Mobile,249,YIrSES,Returned,WH1,Standard,Average
782,1665,Laptop,,77853,1,UPI,Chennai,India,02/03/2023,N,3.174979926,,Mobile,481,SAVE10,Not Returned,WH1,,Good
1217,1707,Laptop,Accessories,19959,4,Cash,Mumbai,IN,02/03/2023,Y,3.051836402,Safari,,318,OFF20,,WH3,Express,
2204,1365,Dress,Accessories,90218,3,Cash,Hyderabad,IN,April 5 2023,Y,3.420861416,Edge,Mobile,433,,Not Returned,,Standard,Good
420,1025,Dress,Electronics,15682,4,UPI,Mumbai,IND,02/03/2023,No,4.512633765,,Desktop,220,OFF20,,WH1,,
3038,1695,Shoes,Accessories,3705,2,Cash,,IN,2023-01-01,No,2.298738339,,Mobile,126,SAVE10,Returned,WH1,Standard,
346,1999,Mobile,Electronics,88251,4,NetBanking,Chennai,IN,2023-01-01,Y,3.211651307,Chrome,,329,YIrSES,Not Returned,WH3,Standard,Bad
4571,1286,Headphones,Electronics,99780,4,,,IN,2023-01-01,Y,1.643607894,Chrome,Desktop,129,,Returned,WH3,Standard,Average
3602,1152,Shoes,,76132,2,,Hyderabad,India,,N,4.098618664,,Tablet,6,YIrSES,,,Standard,Good
45,1873,Mobile,Accessories,72384,3,,Mumbai,IN,2023-01-01,N,3.856263702,Edge,,228,,Returned,WH2,Express,Average
1662,1815,,Electronics,20255,1,Cash,Delhi,,April 5 2023,,1.782929862,Chrome,Mobile,159,SAVE10,,WH3,Standard,Good
4672,1542,,,42154,4,Cash,Mumbai,,,N,3.543487899,Chrome,Mobile,164,,Not Returned,WH2,Standard,Good
2183,1106,,Electronics,30815,4,Card,Hyderabad,India,,,2.790156408,Safari,,151,YIrSES,Not Returned,WH1,Standard,Good
4095,1561,Shoes,Electronics,86271,4,UPI,Delhi,India,2023-01-01,Y,2.535272055,Safari,Tablet,450,YIrSES,Returned,WH2,Express,Bad
1446,1694,Shoes,Accessories,96641,2,Cash,Delhi,IND,April 5 2023,N,4.458237318,Safari,Tablet,103,OFF20,Not Returned,,Standard,
2480,1779,Headphones,Electronics,63797,4,UPI,Mumbai,IN,02/03/2023,No,1.301655776,Edge,Tablet,30,,,WH3,,Average
118,1615,Headphones,Electronics,25968,4,,Chennai,IN,2023-01-01,,2.200268008,Chrome,Desktop,54,,Returned,WH3,Express,Good
894,1908,Dress,,21954,3,NetBanking,Chennai,IND,,No,1.581780223,,Tablet,56,OFF20,Returned,WH1,Express,Bad
3252,1207,Laptop,Accessories,42725,3,Card,Mumbai,India,April 5 2023,,4.959087159,Edge,Desktop,163,,,WH2,Standard,
521,1189,,,45710,3,UPI,,IN,April 5 2023,No,4.572998376,Chrome,,13,SAVE10,Not Returned,WH3,Express,
3547,1504,Mobile,Accessories,26592,3,NetBanking,Delhi,IN,,,3.489363646,,Tablet,53,,Returned,WH1,Standard,
2289,1252,,Accessories,54817,3,NetBanking,Hyderabad,IN,,Y,3.558913563,,,178,SAVE10,Not Returned,WH3,Standard,
806,1366,Mobile,Electronics,54717,1,UPI,Mumbai,,02/03/2023,,2.680283223,Safari,Desktop,380,,Not Returned,WH3,Standard,
4182,1206,Shoes,Fashion,1075,1,Cash,Delhi,IND,02/03/2023,No,2.766959298,Edge,,154,SAVE10,Not Returned,WH3,,Bad
4,1322,Mobile,Accessories,59056,1,Card,Mumbai,India,2023-01-01,Yes,3.204962007,Safari,,182,,Not Returned,WH2,,
2938,1037,Mobile,Accessories,75695,2,,Delhi,,April 5 2023,N,4.554702233,Chrome,,57,YIrSES,Returned,,Standard,Average
186,1340,Headphones,,94862,3,UPI,Delhi,India,,,3.512850005,Edge,,242,SAVE10,,WH2,,Good
3100,1347,Headphones,,45423,1,,Delhi,India,,Yes,2.188788999,Safari,Tablet,203,OFF20,,WH3,,Good
4397,1059,Dress,,66225,2,NetBanking,Chennai,IND,,No,3.272190904,Safari,Mobile,277,,Not Returned,,,Good
4087,1842,Laptop,Accessories,39786,3,,,India,,N,4.081532284,,Desktop,218,SAVE10,Not Returned,WH3,,
536,1740,Laptop,Electronics,41470,3,Card,Hyderabad,IND,02/03/2023,,1.355187153,Edge,Desktop,69,,,WH1,Express,Bad
1317,1926,Dress,Electronics,14124,1,,,,April 5 2023,,4.123729963,,Desktop,85,SAVE10,,WH2,Standard,Average
1835,1272,Laptop,Fashion,93192,2,Card,,IN,02/03/2023,,3.66715125,Chrome,Desktop,251,,,,,Bad
439,1550,Mobile,,5083,1,NetBanking,Mumbai,IN,,,3.204319492,Edge,Mobile,481,SAVE10,,WH3,Express,Good
2146,1313,Dress,Fashion,47944,1,Card,Chennai,,,Y,1.552419189,,Mobile,272,YIrSES,,WH2,Standard,Bad
750,1868,Shoes,Electronics,53659,3,UPI,,IND,,N,4.816323246,Chrome,Tablet,354,OFF20,Returned,WH2,Standard,Average
2090,1482,Headphones,Electronics,85286,2,NetBanking,Chennai,India,02/03/2023,N,3.948347573,Edge,Desktop,7,YIrSES,,WH2,,Good
1636,1836,Dress,Fashion,38820,1,,Hyderabad,IND,,,2.630053019,Chrome,,177,OFF20,Returned,WH2,,Average
1730,1424,Dress,Electronics,69641,1,,Chennai,IN,2023-01-01,Y,2.11375622,Safari,,19,SAVE10,Returned,,Standard,Good
1524,1601,Mobile,Fashion,70824,4,NetBanking,Mumbai,IND,02/03/2023,Yes,1.661488739,Safari,Desktop,84,SAVE10,Returned,WH2,Standard,Bad
672,1116,,Electronics,32978,4,Cash,Mumbai,,,,2.597014745,,,224,YIrSES,,WH3,,
3619,1361,Mobile,,54073,2,,Hyderabad,IN,02/03/2023,Yes,3.884129151,,Desktop,127,YIrSES,,WH1,Standard,
4181,1460,Laptop,,52112,4,Card,Mumbai,,2023-01-01,,2.560981494,Safari,Desktop,56,OFF20,Returned,WH1,Standard,Good
4741,1584,Dress,Accessories,31272,4,Card,Chennai,IND,02/03/2023,Y,1.441594964,Safari,Tablet,128,OFF20,Returned,WH2,Standard,Bad
1953,1876,Headphones,Electronics,21490,4,UPI,Mumbai,India,2023-01-01,No,2.651220105,Chrome,Tablet,19,YIrSES,,WH3,Standard,Bad
2808,1455,Headphones,,2305,2,,Chennai,IND,April 5 2023,Y,3.241722748,Edge,,144,YIrSES,Returned,WH1,,Bad
1982,1185,Dress,Accessories,15010,2,UPI,Delhi,,April 5 2023,No,4.247519996,,Desktop,312,OFF20,,WH2,,
2222,1737,,Fashion,73199,1,,Mumbai,India,April 5 2023,Yes,1.71360371,Chrome,Desktop,496,OFF20,,WH2,Standard,
2854,1630,Laptop,Fashion,64188,1,Card,,,April 5 2023,Y,2.244147582,Edge,Tablet,139,OFF20,Not Returned,WH3,,Good
3684,1749,Shoes,,3859,1,Card,,IN,2023-01-01,No,3.355822841,Safari,Tablet,302,OFF20,,WH3,Standard,Average
3147,1324,Dress,,97513,3,UPI,Chennai,IND,,,3.379451915,Chrome,Mobile,107,YIrSES,,WH2,,Good
2331,1725,Shoes,Accessories,16133,2,Cash,Delhi,IN,April 5 2023,N,4.218951579,,Tablet,167,OFF20,Not Returned,WH1,Standard,
1460,1539,Laptop,Electronics,73863,2,Card,Delhi,IND,2023-01-01,N,3.701612962,Chrome,Mobile,380,,Not Returned,WH2,,
201,1206,Dress,Accessories,11738,1,Cash,Mumbai,,,No,2.755552541,Safari,Desktop,78,OFF20,Returned,WH3,,
1139,1989,Dress,Fashion,16722,1,NetBanking,Delhi,IN,,No,4.485743427,Safari,,284,YIrSES,,,Standard,Bad
3903,1140,Shoes,Fashion,36061,1,UPI,Delhi,,,,2.686068296,,Desktop,488,OFF20,Not Returned,,Standard,
4090,1417,Headphones,Electronics,22174,4,,Chennai,India,02/03/2023,Y,1.820933106,Edge,,203,YIrSES,,WH1,Express,Bad
2434,1963,,Electronics,83118,2,NetBanking,Chennai,,02/03/2023,No,1.075087872,Edge,Mobile,5,OFF20,Returned,,Express,Good
715,1557,Shoes,Accessories,1474,1,Card,Chennai,IND,2023-01-01,,2.587642394,,Desktop,117,,Not Returned,WH1,Express,
4004,1936,Headphones,,84318,1,,Chennai,India,02/03/2023,No,1.533900248,Chrome,Desktop,342,SAVE10,Returned,WH2,Express,Good
1926,1945,Shoes,Accessories,57223,2,Cash,Chennai,IN,02/03/2023,Y,4.879331598,Edge,,448,,Not Returned,WH2,Express,Bad
3309,1871,Headphones,Fashion,71005,2,Card,Hyderabad,IND,April 5 2023,Yes,3.30859354,Edge,Mobile,264,,Not Returned,,Express,Average
1668,1456,Dress,Accessories,91819,4,Cash,Mumbai,India,,No,2.948754125,,Mobile,389,YIrSES,Returned,WH3,,Average
1220,1786,Shoes,,61616,2,UPI,Hyderabad,IND,02/03/2023,,4.877088763,Edge,Mobile,499,YIrSES,Returned,WH1,Standard,Bad
3321,1272,Shoes,,42597,4,NetBanking,Chennai,IN,,Y,1.294469369,Safari,Mobile,43,SAVE10,,,Standard,
1669,1887,Mobile,Electronics,18435,2,Card,Hyderabad,India,2023-01-01,,4.227459096,,Mobile,70,,Not Returned,WH3,Express,Bad
4265,1976,Shoes,Fashion,10177,2,,Hyderabad,IND,April 5 2023,,2.83932211,Chrome,Mobile,126,SAVE10,Returned,WH3,,
477,1638,Laptop,,53022,1,NetBanking,Mumbai,,2023-01-01,No,2.928227714,Safari,Mobile,190,OFF20,Returned,WH3,Standard,Good
1180,1758,Shoes,Electronics,28602,1,,Chennai,India,,,4.020188366,Safari,Desktop,167,YIrSES,Not Returned,WH3,Standard,Good
838,1483,Dress,,20405,4,NetBanking,Chennai,India,2023-01-01,Y,3.8041997,,Desktop,138,SAVE10,,WH1,,Bad
4540,1944,Mobile,,81154,2,Card,Hyderabad,India,2023-01-01,Y,1.947741265,Safari,Desktop,156,OFF20,Returned,WH3,,Average
532,1403,Dress,,86709,2,Card,Mumbai,IND,2023-01-01,Yes,3.157377364,Safari,Tablet,386,SAVE10,Returned,,Standard,Good
1567,1728,Mobile,Accessories,34591,4,Card,,IN,02/03/2023,Yes,3.815235937,,Desktop,337,SAVE10,,,Standard,Good
4114,1813,Laptop,Accessories,66873,2,NetBanking,,IND,2023-01-01,No,3.96128506,Safari,Desktop,427,OFF20,,WH3,Express,Bad
342,1604,Shoes,Accessories,74856,4,,,India,2023-01-01,Yes,4.694529361,Safari,Mobile,394,SAVE10,Returned,,,Bad
3442,1028,,,59837,1,UPI,Delhi,,April 5 2023,Y,4.581904801,Safari,,88,SAVE10,,WH3,,
4693,1739,Mobile,Electronics,67239,3,Card,Hyderabad,IND,2023-01-01,Y,1.843082872,,Tablet,479,OFF20,,WH1,,Bad
4599,1645,Shoes,Accessories,80668,4,,Delhi,India,April 5 2023,N,1.409938473,Chrome,Tablet,343,YIrSES,Returned,WH1,Standard,Good
528,1474,,Fashion,48028,2,NetBanking,Hyderabad,,,N,4.047356766,,Mobile,383,OFF20,,WH1,Standard,Average
4911,1431,Headphones,,125,2,,,,02/03/2023,Yes,3.110905253,Safari,,328,SAVE10,Returned,WH3,Express,Bad
1405,1128,Mobile,,77811,3,Card,Chennai,IND,2023-01-01,Yes,1.536932721,,Mobile,499,YIrSES,Returned,WH2,Standard,
3132,1422,Shoes,Electronics,32428,4,,Delhi,IND,April 5 2023,N,1.024291575,,Mobile,176,YIrSES,Returned,,Express,Bad
4871,1354,Mobile,Electronics,40651,1,NetBanking,Hyderabad,India,April 5 2023,N,1.662330113,,,130,YIrSES,,WH1,Express,
4727,1169,Dress,Accessories,73535,4,UPI,Chennai,IND,,No,4.68660759,Edge,Tablet,356,YIrSES,,,Standard,Good
3959,1752,,Electronics,60433,1,NetBanking,Delhi,IND,2023-01-01,N,4.015660649,Safari,Tablet,2,YIrSES,Not Returned,,,
1041,1087,Headphones,Fashion,6463,3,,,,April 5 2023,,2.417942551,Edge,Tablet,409,YIrSES,,,Express,Average
428,1405,Dress,,31431,4,UPI,,IND,April 5 2023,,1.405691999,Edge,Tablet,18,,Not Returned,,Express,
4613,1342,Mobile,,6895,3,Card,Hyderabad,India,April 5 2023,Yes,1.935892024,Safari,Tablet,427,OFF20,Returned,WH1,,
2444,1926,,Fashion,6952,4,,,India,2023-01-01,No,4.790575312,Edge,Desktop,66,,,WH3,Standard,Bad
4641,1321,,Electronics,44768,3,Cash,,,April 5 2023,,1.996851917,Chrome,Tablet,457,YIrSES,Returned,WH2,Express,Bad
3198,1505,Laptop,Electronics,87532,3,NetBanking,Chennai,IND,02/03/2023,No,3.003217849,Edge,,86,YIrSES,Returned,,Standard,
93,1357,Mobile,Electronics,53476,3,UPI,,IN,,No,2.144823862,Edge,Desktop,225,SAVE10,,WH2,Standard,Bad
195,1762,Headphones,Accessories,3316,2,,Mumbai,India,April 5 2023,N,4.342678002,,Tablet,158,SAVE10,Not Returned,WH2,Express,Good
4947,1524,Mobile,Fashion,54710,1,,Chennai,India,April 5 2023,Yes,3.435209782,Safari,Mobile,452,SAVE10,Returned,WH1,,Average
2789,1245,Dress,Electronics,77521,4,UPI,Chennai,IN,,,2.494112646,,,306,YIrSES,,WH3,Express,Good
602,1922,Shoes,Accessories,51300,1,Cash,Hyderabad,IN,April 5 2023,Yes,2.274404538,,Desktop,142,SAVE10,Not Returned,WH2,Standard,Good
948,1864,,Accessories,97007,1,,Hyderabad,IND,02/03/2023,N,3.075426316,Edge,Tablet,440,SAVE10,Not Returned,WH2,,Bad
2218,1418,Shoes,Fashion,12046,4,,Mumbai,,April 5 2023,Y,1.430486426,Chrome,Mobile,268,YIrSES,Not Returned,WH2,,Good
4019,1865,Laptop,,11534,4,UPI,Chennai,India,April 5 2023,No,4.656015432,,,466,OFF20,Returned,WH1,,Good
2708,1670,Mobile,,57527,4,UPI,Mumbai,India,2023-01-01,Yes,4.355705214,Safari,Mobile,175,OFF20,Not Returned,WH1,Standard,
1376,1570,Laptop,Fashion,74936,2,,Mumbai,IN,April 5 2023,,3.126102004,Chrome,Tablet,168,YIrSES,Returned,WH2,Express,Bad
4804,1716,Headphones,Electronics,2123,4,,Chennai,,02/03/2023,N,4.86673641,Chrome,,420,SAVE10,,WH2,Express,Bad
734,1790,Shoes,Fashion,6000,3,Cash,Chennai,IND,,Y,1.093831551,Edge,,20,,Not Returned,WH3,Standard,Good
2572,1902,Mobile,Electronics,34496,3,Card,Delhi,India,April 5 2023,Yes,2.749264045,Chrome,Desktop,187,,,WH3,Express,
3201,1019,,Fashion,48036,3,NetBanking,Chennai,,,Yes,2.833461719,Edge,,359,SAVE10,Returned,WH2,Standard,
3531,1731,Laptop,Electronics,47743,1,Card,,India,2023-01-01,N,1.864054879,,Tablet,462,SAVE10,,WH1,,Good
2370,1890,Shoes,,75523,2,Cash,Chennai,IND,02/03/2023,N,1.428210549,,,308,OFF20,,,Standard,Good
1088,1663,Mobile,,49874,3,Cash,Hyderabad,India,02/03/2023,Y,3.495740093,,Desktop,293,YIrSES,Not Returned,WH3,Standard,Good
2452,1653,,Electronics,93644,2,UPI,Delhi,India,,,1.292155774,Edge,Mobile,55,SAVE10,,WH3,Standard,Average
1838,1348,Laptop,Electronics,73794,2,NetBanking,Mumbai,IN,02/03/2023,No,1.597180135,Edge,Desktop,296,SAVE10,Returned,WH1,Standard,
4022,1809,Dress,Accessories,75404,2,UPI,,India,02/03/2023,Yes,1.553873057,Safari,Desktop,376,OFF20,,WH3,Standard,Average
579,1197,Shoes,Electronics,60276,3,,,IND,,Y,2.13992841,Chrome,,160,YIrSES,,,Express,Average
2982,1681,Laptop,Electronics,66741,1,Card,Chennai,IND,2023-01-01,No,2.914637653,Chrome,Mobile,197,,Not Returned,WH3,Express,
2761,1226,,Fashion,83871,2,NetBanking,Chennai,,April 5 2023,Yes,3.048636591,Chrome,Mobile,124,OFF20,,WH1,Standard,Average
1772,1405,Shoes,Fashion,3177,1,Cash,Delhi,,02/03/2023,No,2.36372242,,Mobile,251,SAVE10,Returned,WH3,,Good
3963,1224,Laptop,Electronics,67340,3,UPI,Delhi,,2023-01-01,N,3.16925149,,,270,OFF20,Returned,,,Good
908,1818,,,56042,3,,Mumbai,IND,,Yes,4.029698683,,,22,SAVE10,,WH1,,Good
3119,1349,Shoes,Accessories,285,3,NetBanking,Hyderabad,,April 5 2023,,2.09478217,Chrome,Mobile,172,OFF20,Returned,,Express,Good
4857,1469,Dress,Fashion,86520,1,UPI,Mumbai,IND,2023-01-01,N,4.899672606,,Tablet,255,OFF20,,,Standard,Average
2118,1814,Mobile,Accessories,53271,2,UPI,Hyderabad,IN,April 5 2023,N,3.088143185,Chrome,Tablet,484,OFF20,Returned,WH1,Standard,Average
505,1247,Shoes,Fashion,67192,1,Cash,Chennai,India,April 5 2023,Y,3.437633391,Edge,Mobile,17,OFF20,Not Returned,WH1,Express,Average
2974,1944,Shoes,,42643,4,Cash,,IND,,No,3.781356253,Edge,Desktop,140,SAVE10,Not Returned,WH2,Express,
4325,1851,Headphones,Accessories,11314,4,Card,Mumbai,,2023-01-01,N,4.726100351,Chrome,Tablet,353,OFF20,Not Returned,WH1,Express,
3279,1906,Headphones,,84903,2,UPI,,India,,N,2.785970958,Safari,Tablet,315,,Returned,,Standard,Good
355,1535,Shoes,,55351,4,UPI,Chennai,IND,2023-01-01,,4.065419208,Safari,Mobile,208,,,,Express,
706,1538,,Accessories,84895,3,Card,Mumbai,India,April 5 2023,Yes,3.43423442,,,57,SAVE10,Returned,WH3,,Good
3642,1030,Headphones,Fashion,25887,2,,Delhi,IND,April 5 2023,N,2.705454827,,Tablet,42,YIrSES,Not Returned,WH2,Standard,Bad
1880,1385,Mobile,Accessories,29975,2,Card,Mumbai,IN,02/03/2023,Yes,2.187272241,Safari,,298,,Returned,,,Good
3910,1430,Mobile,Fashion,16226,2,Card,Hyderabad,,April 5 2023,Y,1.054848477,,,75,,Not Returned,,Standard,Bad
3745,1638,Laptop,Accessories,69976,2,NetBanking,Chennai,,April 5 2023,Y,3.575834551,Safari,Tablet,169,YIrSES,,WH3,,Good
2994,1830,Dress,,95860,2,UPI,Chennai,IN,02/03/2023,No,3.805265724,,Mobile,462,SAVE10,,WH1,,Good
1695,1879,Shoes,Accessories,50346,2,Cash,Chennai,,2023-01-01,Y,1.063450314,,Mobile,388,,,WH2,Standard,Good
541,1211,Dress,Fashion,35537,3,UPI,Mumbai,India,April 5 2023,Y,2.678018556,Chrome,Mobile,75,YIrSES,,WH3,,
3128,1523,Laptop,,11197,4,Cash,Chennai,IN,2023-01-01,Yes,1.110594993,Edge,Mobile,220,SAVE10,Returned,WH1,Standard,Average
1037,1993,Mobile,Fashion,59539,2,UPI,Hyderabad,IN,,N,4.842523988,Edge,Tablet,177,,,WH2,Express,Good
2439,1921,Dress,,26031,3,,Hyderabad,IN,2023-01-01,,4.13931658,Safari,,318,,,WH2,Express,
